country_code,country,crop_code,crop_name,Element,Unit,fao_cr_resN
5105,Western Africa,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,359564761.8398
5105,Western Africa,83,Sorghum,Residues (Crop residues),kg of nutrients,233051065.3585
5105,Western Africa,236,Soybeans,Residues (Crop residues),kg of nutrients,19302573.963
5105,Western Africa,15,Wheat,Residues (Crop residues),kg of nutrients,1756152.2743
5200,Americas,44,Barley,Residues (Crop residues),kg of nutrients,203786249.5887
5200,Americas,176,"Beans, dry",Residues (Crop residues),kg of nutrients,95047121.3103
5200,Americas,56,Maize,Residues (Crop residues),kg of nutrients,4605593218.1423
5200,Americas,79,Millet,Residues (Crop residues),kg of nutrients,3852103.7968
5200,Americas,75,Oats,Residues (Crop residues),kg of nutrients,73433072.2128
5200,Americas,116,Potatoes,Residues (Crop residues),kg of nutrients,82737975.7586
5200,Americas,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,390951367.7314
5200,Americas,71,Rye,Residues (Crop residues),kg of nutrients,7323201.706
5200,Americas,83,Sorghum,Residues (Crop residues),kg of nutrients,196944448.8141
5200,Americas,236,Soybeans,Residues (Crop residues),kg of nutrients,3849569463.541
5200,Americas,15,Wheat,Residues (Crop residues),kg of nutrients,1381856794.1076
5203,Northern America,44,Barley,Residues (Crop residues),kg of nutrients,132866170.0013
5203,Northern America,176,"Beans, dry",Residues (Crop residues),kg of nutrients,16570552.9168
5203,Northern America,56,Maize,Residues (Crop residues),kg of nutrients,3015447512.1694
5203,Northern America,79,Millet,Residues (Crop residues),kg of nutrients,3790824.8678
5203,Northern America,75,Oats,Residues (Crop residues),kg of nutrients,47490077.7703
5203,Northern America,116,Potatoes,Residues (Crop residues),kg of nutrients,40722499.1834
5203,Northern America,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,80957738.4025
5203,Northern America,71,Rye,Residues (Crop residues),kg of nutrients,6228873.9004
5203,Northern America,83,Sorghum,Residues (Crop residues),kg of nutrients,86177127.5896
5203,Northern America,236,Soybeans,Residues (Crop residues),kg of nutrients,1564500139.1542
5203,Northern America,15,Wheat,Residues (Crop residues),kg of nutrients,1000894462.8568
5204,Central America,44,Barley,Residues (Crop residues),kg of nutrients,12638198.3333
5204,Central America,176,"Beans, dry",Residues (Crop residues),kg of nutrients,27650943.6547
5204,Central America,56,Maize,Residues (Crop residues),kg of nutrients,276969263.444
5204,Central America,79,Millet,Residues (Crop residues),kg of nutrients,
5204,Central America,75,Oats,Residues (Crop residues),kg of nutrients,920663.9128
5204,Central America,116,Potatoes,Residues (Crop residues),kg of nutrients,4422603.8432
5204,Central America,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,15116356.0714
5204,Central America,71,Rye,Residues (Crop residues),kg of nutrients,266.9064
5204,Central America,83,Sorghum,Residues (Crop residues),kg of nutrients,52645336.1635
5204,Central America,236,Soybeans,Residues (Crop residues),kg of nutrients,7725311.2812
5204,Central America,15,Wheat,Residues (Crop residues),kg of nutrients,43680746.2255
5206,Caribbean,176,"Beans, dry",Residues (Crop residues),kg of nutrients,3868720.0466
5206,Caribbean,56,Maize,Residues (Crop residues),kg of nutrients,6790125.8387
5206,Caribbean,116,Potatoes,Residues (Crop residues),kg of nutrients,588478.1752
5206,Caribbean,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,15973981.0579
5206,Caribbean,83,Sorghum,Residues (Crop residues),kg of nutrients,1645327.2956
5207,South America,44,Barley,Residues (Crop residues),kg of nutrients,58281881.2542
5207,South America,176,"Beans, dry",Residues (Crop residues),kg of nutrients,46956904.6922
5207,South America,56,Maize,Residues (Crop residues),kg of nutrients,1306386316.6902
5207,South America,79,Millet,Residues (Crop residues),kg of nutrients,61278.929
5207,South America,75,Oats,Residues (Crop residues),kg of nutrients,25022330.5297
5207,South America,116,Potatoes,Residues (Crop residues),kg of nutrients,37004394.5568
5207,South America,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,278903292.1997
5207,South America,71,Rye,Residues (Crop residues),kg of nutrients,1094060.8991
5207,South America,83,Sorghum,Residues (Crop residues),kg of nutrients,56476657.7654
5207,South America,236,Soybeans,Residues (Crop residues),kg of nutrients,2277344013.1056
5207,South America,15,Wheat,Residues (Crop residues),kg of nutrients,337281585.0253
5300,Asia,44,Barley,Residues (Crop residues),kg of nutrients,276337062.5279
5300,Asia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,238641971.6542
5300,Asia,56,Maize,Residues (Crop residues),kg of nutrients,2980299228.9196
5300,Asia,79,Millet,Residues (Crop residues),kg of nutrients,172844281.8826
5300,Asia,75,Oats,Residues (Crop residues),kg of nutrients,20790475.7183
5300,Asia,116,Potatoes,Residues (Crop residues),kg of nutrients,414264405.6271
5300,Asia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,8143573449.0619
5300,Asia,71,Rye,Residues (Crop residues),kg of nutrients,18972201.4032
5300,Asia,83,Sorghum,Residues (Crop residues),kg of nutrients,135687379.7435
5300,Asia,236,Soybeans,Residues (Crop residues),kg of nutrients,458704564.7316
5300,Asia,15,Wheat,Residues (Crop residues),kg of nutrients,4321652026.8046
5301,Central Asia,44,Barley,Residues (Crop residues),kg of nutrients,56077776.7768
5301,Central Asia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,6710970.5946
5301,Central Asia,56,Maize,Residues (Crop residues),kg of nutrients,16983388.6349
5301,Central Asia,79,Millet,Residues (Crop residues),kg of nutrients,537560.8726
5301,Central Asia,75,Oats,Residues (Crop residues),kg of nutrients,4016110.2089
5301,Central Asia,116,Potatoes,Residues (Crop residues),kg of nutrients,17432782.4361
5301,Central Asia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,15351674.0459
5301,Central Asia,71,Rye,Residues (Crop residues),kg of nutrients,571260.7292
5301,Central Asia,83,Sorghum,Residues (Crop residues),kg of nutrients,153579.0583
5301,Central Asia,236,Soybeans,Residues (Crop residues),kg of nutrients,3726764.4793
5301,Central Asia,15,Wheat,Residues (Crop residues),kg of nutrients,331228432.7627
5302,Eastern Asia,44,Barley,Residues (Crop residues),kg of nutrients,26085540.5626
5302,Eastern Asia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,17831646.4533
5302,Eastern Asia,56,Maize,Residues (Crop residues),kg of nutrients,2129640155.5619
5302,Eastern Asia,79,Millet,Residues (Crop residues),kg of nutrients,23649429.8337
5302,Eastern Asia,75,Oats,Residues (Crop residues),kg of nutrients,13603603.9117
5302,Eastern Asia,116,Potatoes,Residues (Crop residues),kg of nutrients,233063585.9445
5302,Eastern Asia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,2440018174.9373
5302,Eastern Asia,71,Rye,Residues (Crop residues),kg of nutrients,14913910.3286
5302,Eastern Asia,83,Sorghum,Residues (Crop residues),kg of nutrients,26696928.4502
5302,Eastern Asia,236,Soybeans,Residues (Crop residues),kg of nutrients,209828106.1953
5302,Eastern Asia,15,Wheat,Residues (Crop residues),kg of nutrients,1686982723.7449
5303,Southern Asia,44,Barley,Residues (Crop residues),kg of nutrients,66642030.6735
5303,Southern Asia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,152891882.1479
5303,Southern Asia,56,Maize,Residues (Crop residues),kg of nutrients,359911822.6586
5303,Southern Asia,79,Millet,Residues (Crop residues),kg of nutrients,144665595.5988
5303,Southern Asia,116,Potatoes,Residues (Crop residues),kg of nutrients,141262493.1347
5303,Southern Asia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,3012862543.4695
5303,Southern Asia,71,Rye,Residues (Crop residues),kg of nutrients,5734.8239
5303,Southern Asia,83,Sorghum,Residues (Crop residues),kg of nutrients,95719050.4962
5303,Southern Asia,236,Soybeans,Residues (Crop residues),kg of nutrients,225768701.0338
5303,Southern Asia,15,Wheat,Residues (Crop residues),kg of nutrients,1911364401.4197
5304,South-Eastern Asia,44,Barley,Residues (Crop residues),kg of nutrients,370912.187
5304,South-Eastern Asia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,59033947.4523
5304,South-Eastern Asia,56,Maize,Residues (Crop residues),kg of nutrients,418942715.5534
5304,South-Eastern Asia,79,Millet,Residues (Crop residues),kg of nutrients,2924152.4213
5304,South-Eastern Asia,116,Potatoes,Residues (Crop residues),kg of nutrients,5326742.4187
5304,South-Eastern Asia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,2662963142.9979
5304,South-Eastern Asia,83,Sorghum,Residues (Crop residues),kg of nutrients,4193477.1264
5304,South-Eastern Asia,236,Soybeans,Residues (Crop residues),kg of nutrients,17762181.665
5304,South-Eastern Asia,15,Wheat,Residues (Crop residues),kg of nutrients,1717990.0797
5305,Western Asia,44,Barley,Residues (Crop residues),kg of nutrients,127160802.328
5305,Western Asia,176,"Beans, dry",Residues (Crop residues),kg of nutrients,2173525.006
5305,Western Asia,56,Maize,Residues (Crop residues),kg of nutrients,54821146.5108
5305,Western Asia,79,Millet,Residues (Crop residues),kg of nutrients,1067543.1562
5305,Western Asia,75,Oats,Residues (Crop residues),kg of nutrients,3170761.5977
5305,Western Asia,116,Potatoes,Residues (Crop residues),kg of nutrients,17178801.6931
5305,Western Asia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,12377913.6113
5305,Western Asia,71,Rye,Residues (Crop residues),kg of nutrients,3481295.5214
5305,Western Asia,83,Sorghum,Residues (Crop residues),kg of nutrients,8924344.6124
5305,Western Asia,236,Soybeans,Residues (Crop residues),kg of nutrients,1618811.3582
5305,Western Asia,15,Wheat,Residues (Crop residues),kg of nutrients,390358478.7975
5400,Europe,44,Barley,Residues (Crop residues),kg of nutrients,1070596844.3903
5400,Europe,176,"Beans, dry",Residues (Crop residues),kg of nutrients,8886786.7435
5400,Europe,56,Maize,Residues (Crop residues),kg of nutrients,897102189.8697
5400,Europe,79,Millet,Residues (Crop residues),kg of nutrients,6003373.2036
5400,Europe,75,Oats,Residues (Crop residues),kg of nutrients,167438926.3001
5400,Europe,116,Potatoes,Residues (Crop residues),kg of nutrients,236787234.4227
5400,Europe,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,43657218.7341
5400,Europe,71,Rye,Residues (Crop residues),kg of nutrients,121663010.539
5400,Europe,83,Sorghum,Residues (Crop residues),kg of nutrients,9694862.7519
5400,Europe,236,Soybeans,Residues (Crop residues),kg of nutrients,160348803.9788
5400,Europe,15,Wheat,Residues (Crop residues),kg of nutrients,3407659559.9016
5401,Eastern Europe,44,Barley,Residues (Crop residues),kg of nutrients,501679983.3417
5401,Eastern Europe,176,"Beans, dry",Residues (Crop residues),kg of nutrients,4176853.8816
5401,Eastern Europe,56,Maize,Residues (Crop residues),kg of nutrients,572090448.8362
5401,Eastern Europe,79,Millet,Residues (Crop residues),kg of nutrients,5395703.9872
5401,Eastern Europe,75,Oats,Residues (Crop residues),kg of nutrients,100172224.0538
5401,Eastern Europe,116,Potatoes,Residues (Crop residues),kg of nutrients,159249474.3433
5401,Eastern Europe,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,13209488.6997
5401,Eastern Europe,71,Rye,Residues (Crop residues),kg of nutrients,74998289.5211
5401,Eastern Europe,83,Sorghum,Residues (Crop residues),kg of nutrients,4677253.2182
5401,Eastern Europe,236,Soybeans,Residues (Crop residues),kg of nutrients,129561596.4415
5401,Eastern Europe,15,Wheat,Residues (Crop residues),kg of nutrients,1988870945.2901
5402,Northern Europe,44,Barley,Residues (Crop residues),kg of nutrients,202989437.5286
5402,Northern Europe,176,"Beans, dry",Residues (Crop residues),kg of nutrients,3556546.1193
5402,Northern Europe,56,Maize,Residues (Crop residues),kg of nutrients,777729.4161
5402,Northern Europe,75,Oats,Residues (Crop residues),kg of nutrients,38534445.8342
5402,Northern Europe,116,Potatoes,Residues (Crop residues),kg of nutrients,17992253.2487
5402,Northern Europe,71,Rye,Residues (Crop residues),kg of nutrients,13408572.7935
5402,Northern Europe,15,Wheat,Residues (Crop residues),kg of nutrients,388669803.9525
5403,Southern Europe,44,Barley,Residues (Crop residues),kg of nutrients,102723838.3866
5403,Southern Europe,176,"Beans, dry",Residues (Crop residues),kg of nutrients,1048803.0774
5403,Southern Europe,56,Maize,Residues (Crop residues),kg of nutrients,153237638.6264
5403,Southern Europe,79,Millet,Residues (Crop residues),kg of nutrients,24268.0901
5403,Southern Europe,75,Oats,Residues (Crop residues),kg of nutrients,18341807.2666
5403,Southern Europe,116,Potatoes,Residues (Crop residues),kg of nutrients,12138944.5085
5403,Southern Europe,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,29452953.0942
5403,Southern Europe,71,Rye,Residues (Crop residues),kg of nutrients,2982092.1306
5403,Southern Europe,83,Sorghum,Residues (Crop residues),kg of nutrients,2495694.3374
5403,Southern Europe,236,Soybeans,Residues (Crop residues),kg of nutrients,22276429.7558
5403,Southern Europe,15,Wheat,Residues (Crop residues),kg of nutrients,217362170.1895
5404,Western Europe,44,Barley,Residues (Crop residues),kg of nutrients,263203585.1334
5404,Western Europe,176,"Beans, dry",Residues (Crop residues),kg of nutrients,104583.6652
5404,Western Europe,56,Maize,Residues (Crop residues),kg of nutrients,170996372.991
5404,Western Europe,79,Millet,Residues (Crop residues),kg of nutrients,583401.1263
5404,Western Europe,75,Oats,Residues (Crop residues),kg of nutrients,10390449.1454
5404,Western Europe,116,Potatoes,Residues (Crop residues),kg of nutrients,47406562.3222
5404,Western Europe,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,994776.9402
5404,Western Europe,71,Rye,Residues (Crop residues),kg of nutrients,30274056.0938
5404,Western Europe,83,Sorghum,Residues (Crop residues),kg of nutrients,2521915.1962
5404,Western Europe,236,Soybeans,Residues (Crop residues),kg of nutrients,8510777.7814
5404,Western Europe,15,Wheat,Residues (Crop residues),kg of nutrients,812756640.4695
5500,Oceania,44,Barley,Residues (Crop residues),kg of nutrients,173139784.073
5500,Oceania,176,"Beans, dry",Residues (Crop residues),kg of nutrients,475317.5811
5500,Oceania,56,Maize,Residues (Crop residues),kg of nutrients,5123742.8656
5500,Oceania,79,Millet,Residues (Crop residues),kg of nutrients,433524.5145
5500,Oceania,75,Oats,Residues (Crop residues),kg of nutrients,26813605.4138
5500,Oceania,116,Potatoes,Residues (Crop residues),kg of nutrients,2402867.7299
5500,Oceania,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,8022065.7261
5500,Oceania,71,Rye,Residues (Crop residues),kg of nutrients,513794.8288
5500,Oceania,83,Sorghum,Residues (Crop residues),kg of nutrients,10828504.9476
5500,Oceania,236,Soybeans,Residues (Crop residues),kg of nutrients,915692.1585
5500,Oceania,15,Wheat,Residues (Crop residues),kg of nutrients,425175678.4303
5501,Australia and New Zealand,44,Barley,Residues (Crop residues),kg of nutrients,173139784.073
5501,Australia and New Zealand,176,"Beans, dry",Residues (Crop residues),kg of nutrients,475317.5811
5501,Australia and New Zealand,56,Maize,Residues (Crop residues),kg of nutrients,4917602.4658
5501,Australia and New Zealand,79,Millet,Residues (Crop residues),kg of nutrients,433524.5145
5501,Australia and New Zealand,75,Oats,Residues (Crop residues),kg of nutrients,26813605.4138
5501,Australia and New Zealand,116,Potatoes,Residues (Crop residues),kg of nutrients,2387751.1115
5501,Australia and New Zealand,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,7822143.536
5501,Australia and New Zealand,71,Rye,Residues (Crop residues),kg of nutrients,513794.8288
5501,Australia and New Zealand,83,Sorghum,Residues (Crop residues),kg of nutrients,10778848.1649
5501,Australia and New Zealand,236,Soybeans,Residues (Crop residues),kg of nutrients,915692.1585
5501,Australia and New Zealand,15,Wheat,Residues (Crop residues),kg of nutrients,425175526.538
5502,Melanesia,56,Maize,Residues (Crop residues),kg of nutrients,204787.6244
5502,Melanesia,116,Potatoes,Residues (Crop residues),kg of nutrients,13274.9982
5502,Melanesia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,196972.9136
5502,Melanesia,83,Sorghum,Residues (Crop residues),kg of nutrients,49491.5229
5502,Melanesia,15,Wheat,Residues (Crop residues),kg of nutrients,151.8923
5503,Micronesia,56,Maize,Residues (Crop residues),kg of nutrients,1352.7754
5503,Micronesia,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,2949.2765
5503,Micronesia,83,Sorghum,Residues (Crop residues),kg of nutrients,165.2598
5504,Polynesia,116,Potatoes,Residues (Crop residues),kg of nutrients,1841.6203
5706,European Union,44,Barley,Residues (Crop residues),kg of nutrients,672172671.2486
5706,European Union,176,"Beans, dry",Residues (Crop residues),kg of nutrients,4774559.4383
5706,European Union,56,Maize,Residues (Crop residues),kg of nutrients,517690311.7606
5706,European Union,79,Millet,Residues (Crop residues),kg of nutrients,1070166.8179
5706,European Union,75,Oats,Residues (Crop residues),kg of nutrients,86522207.3729
5706,European Union,116,Potatoes,Residues (Crop residues),kg of nutrients,98795775.118
5706,European Union,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,31537909.8551
5706,European Union,71,Rye,Residues (Crop residues),kg of nutrients,77754950.4427
5706,European Union,83,Sorghum,Residues (Crop residues),kg of nutrients,5750200.2043
5706,European Union,236,Soybeans,Residues (Crop residues),kg of nutrients,33704629.9366
5706,European Union,15,Wheat,Residues (Crop residues),kg of nutrients,1862979190.6469
5801,Least Developed Countries,44,Barley,Residues (Crop residues),kg of nutrients,30406207.9157
5801,Least Developed Countries,176,"Beans, dry",Residues (Crop residues),kg of nutrients,122506282.9131
5801,Least Developed Countries,56,Maize,Residues (Crop residues),kg of nutrients,484446792.893
5801,Least Developed Countries,79,Millet,Residues (Crop residues),kg of nutrients,144314654.1917
5801,Least Developed Countries,75,Oats,Residues (Crop residues),kg of nutrients,562819.0093
5801,Least Developed Countries,116,Potatoes,Residues (Crop residues),kg of nutrients,56560648.7623
5801,Least Developed Countries,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,1471407867.8154
5801,Least Developed Countries,83,Sorghum,Residues (Crop residues),kg of nutrients,333229732.7758
5801,Least Developed Countries,236,Soybeans,Residues (Crop residues),kg of nutrients,26554590.231
5801,Least Developed Countries,15,Wheat,Residues (Crop residues),kg of nutrients,179013058.6732
5802,Land Locked Developing Countries,44,Barley,Residues (Crop residues),kg of nutrients,102157268.332
5802,Land Locked Developing Countries,176,"Beans, dry",Residues (Crop residues),kg of nutrients,41622394.4351
5802,Land Locked Developing Countries,56,Maize,Residues (Crop residues),kg of nutrients,354302499.7105
5802,Land Locked Developing Countries,79,Millet,Residues (Crop residues),kg of nutrients,110797630.2443
5802,Land Locked Developing Countries,75,Oats,Residues (Crop residues),kg of nutrients,5247667.4546
5802,Land Locked Developing Countries,116,Potatoes,Residues (Crop residues),kg of nutrients,46557355.7004
5802,Land Locked Developing Countries,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,219179235.3731
5802,Land Locked Developing Countries,71,Rye,Residues (Crop residues),kg of nutrients,694074.8817
5802,Land Locked Developing Countries,83,Sorghum,Residues (Crop residues),kg of nutrients,209905927.5322
5802,Land Locked Developing Countries,236,Soybeans,Residues (Crop residues),kg of nutrients,191838622.6595
5802,Land Locked Developing Countries,15,Wheat,Residues (Crop residues),kg of nutrients,546667076.7271
5803,Small Island Developing States,176,"Beans, dry",Residues (Crop residues),kg of nutrients,4069204.4392
5803,Small Island Developing States,56,Maize,Residues (Crop residues),kg of nutrients,9059622.3786
5803,Small Island Developing States,79,Millet,Residues (Crop residues),kg of nutrients,178166.7346
5803,Small Island Developing States,116,Potatoes,Residues (Crop residues),kg of nutrients,674021.8661
5803,Small Island Developing States,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,33315268.8374
5803,Small Island Developing States,83,Sorghum,Residues (Crop residues),kg of nutrients,2134278.5742
5803,Small Island Developing States,236,Soybeans,Residues (Crop residues),kg of nutrients,175282.5077
5803,Small Island Developing States,15,Wheat,Residues (Crop residues),kg of nutrients,151.8923
5815,Low Income Food Deficit Countries,44,Barley,Residues (Crop residues),kg of nutrients,76422606.5492
5815,Low Income Food Deficit Countries,176,"Beans, dry",Residues (Crop residues),kg of nutrients,239819943.265
5815,Low Income Food Deficit Countries,56,Maize,Residues (Crop residues),kg of nutrients,812817141.526
5815,Low Income Food Deficit Countries,79,Millet,Residues (Crop residues),kg of nutrients,282658545.4442
5815,Low Income Food Deficit Countries,75,Oats,Residues (Crop residues),kg of nutrients,869589.1202
5815,Low Income Food Deficit Countries,116,Potatoes,Residues (Crop residues),kg of nutrients,168940265.6415
5815,Low Income Food Deficit Countries,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,3663071882.4251
5815,Low Income Food Deficit Countries,71,Rye,Residues (Crop residues),kg of nutrients,939796.6724
5815,Low Income Food Deficit Countries,83,Sorghum,Residues (Crop residues),kg of nutrients,448285856.5945
5815,Low Income Food Deficit Countries,236,Soybeans,Residues (Crop residues),kg of nutrients,242011446.011
5815,Low Income Food Deficit Countries,15,Wheat,Residues (Crop residues),kg of nutrients,1578371179.1495
5817,Net Food Importing Developing Countries,44,Barley,Residues (Crop residues),kg of nutrients,81924833.5517
5817,Net Food Importing Developing Countries,176,"Beans, dry",Residues (Crop residues),kg of nutrients,145514506.9382
5817,Net Food Importing Developing Countries,56,Maize,Residues (Crop residues),kg of nutrients,678267485.1843
5817,Net Food Importing Developing Countries,79,Millet,Residues (Crop residues),kg of nutrients,150833740.0707
5817,Net Food Importing Developing Countries,75,Oats,Residues (Crop residues),kg of nutrients,1526415.2956
5817,Net Food Importing Developing Countries,116,Potatoes,Residues (Crop residues),kg of nutrients,95792429.5544
5817,Net Food Importing Developing Countries,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,1788575344.4416
5817,Net Food Importing Developing Countries,71,Rye,Residues (Crop residues),kg of nutrients,1166122.263
5817,Net Food Importing Developing Countries,83,Sorghum,Residues (Crop residues),kg of nutrients,351262598.2337
5817,Net Food Importing Developing Countries,236,Soybeans,Residues (Crop residues),kg of nutrients,27797951.7468
5817,Net Food Importing Developing Countries,15,Wheat,Residues (Crop residues),kg of nutrients,755973716.706
5848,Annex I countries,44,Barley,Residues (Crop residues),kg of nutrients,1458741503.0982
5848,Annex I countries,176,"Beans, dry",Residues (Crop residues),kg of nutrients,27738387.1713
5848,Annex I countries,56,Maize,Residues (Crop residues),kg of nutrients,3904629992.6174
5848,Annex I countries,79,Millet,Residues (Crop residues),kg of nutrients,10281577.5162
5848,Annex I countries,75,Oats,Residues (Crop residues),kg of nutrients,243060689.8687
5848,Annex I countries,116,Potatoes,Residues (Crop residues),kg of nutrients,287679763.5976
5848,Annex I countries,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,245112949.884
5848,Annex I countries,71,Rye,Residues (Crop residues),kg of nutrients,131482828.239
5848,Annex I countries,83,Sorghum,Residues (Crop residues),kg of nutrients,106566336.8394
5848,Annex I countries,236,Soybeans,Residues (Crop residues),kg of nutrients,1723928539.5287
5848,Annex I countries,15,Wheat,Residues (Crop residues),kg of nutrients,5072584230.1039
5849,Non-Annex I countries,44,Barley,Residues (Crop residues),kg of nutrients,362149186.3244
5849,Non-Annex I countries,176,"Beans, dry",Residues (Crop residues),kg of nutrients,403629227.0966
5849,Non-Annex I countries,56,Maize,Residues (Crop residues),kg of nutrients,5382119661.1331
5849,Non-Annex I countries,79,Millet,Residues (Crop residues),kg of nutrients,334660885.7112
5849,Non-Annex I countries,75,Oats,Residues (Crop residues),kg of nutrients,48575470.8465
5849,Non-Annex I countries,116,Potatoes,Residues (Crop residues),kg of nutrients,513868962.2018
5849,Non-Annex I countries,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,8909972280.2207
5849,Non-Annex I countries,71,Rye,Residues (Crop residues),kg of nutrients,18190453.1544
5849,Non-Annex I countries,83,Sorghum,Residues (Crop residues),kg of nutrients,715078610.9477
5849,Non-Annex I countries,236,Soybeans,Residues (Crop residues),kg of nutrients,2799551338.1697
5849,Non-Annex I countries,15,Wheat,Residues (Crop residues),kg of nutrients,4822029254.8407
5873,OECD,44,Barley,Residues (Crop residues),kg of nutrients,1053306509.6016
5873,OECD,176,"Beans, dry",Residues (Crop residues),kg of nutrients,40810695.5073
5873,OECD,56,Maize,Residues (Crop residues),kg of nutrients,3682573503.5829
5873,OECD,79,Millet,Residues (Crop residues),kg of nutrients,5325500.937
5873,OECD,75,Oats,Residues (Crop residues),kg of nutrients,166649359.5329
5873,OECD,116,Potatoes,Residues (Crop residues),kg of nutrients,153797608.4191
5873,OECD,27,"Rice, paddy",Residues (Crop residues),kg of nutrients,291541671.372
5873,OECD,71,Rye,Residues (Crop residues),kg of nutrients,87287977.0085
5873,OECD,83,Sorghum,Residues (Crop residues),kg of nutrients,151363599.2784
5873,OECD,236,Soybeans,Residues (Crop residues),kg of nutrients,1604010334.3065
5873,OECD,15,Wheat,Residues (Crop residues),kg of nutrients,3395563848.6209
