country_code,country,crop_code,crop_name,Element,Unit,Y2018
7,Angola,656,"Coffee, green",Area harvested,ha,52938
7,Angola,656,"Coffee, green",Production,tonnes,16079
7,Angola,767,Cotton lint,Production,tonnes,1000
7,Angola,329,Cottonseed,Production,tonnes,3200
7,Angola,773,Flax fibre and tow,Area harvested,ha,
7,Angola,773,Flax fibre and tow,Production,tonnes,
7,Angola,512,"Fruit, citrus nes",Area harvested,ha,30351
7,Angola,512,"Fruit, citrus nes",Production,tonnes,311450
7,Angola,619,"Fruit, fresh nes",Area harvested,ha,8371
7,Angola,619,"Fruit, fresh nes",Production,tonnes,39291
7,Angola,242,"Groundnuts, with shell",Area harvested,ha,339414
7,Angola,242,"Groundnuts, with shell",Production,tonnes,154883
7,Angola,56,Maize,Area harvested,ha,2654698
7,Angola,56,Maize,Production,tonnes,2271102
7,Angola,79,Millet,Area harvested,ha,241059
7,Angola,79,Millet,Production,tonnes,51915
7,Angola,254,Oil palm fruit,Area harvested,ha,23290
7,Angola,254,Oil palm fruit,Production,tonnes,280500
7,Angola,257,"Oil, palm",Production,tonnes,53000
7,Angola,402,"Onions, shallots, green",Area harvested,ha,12402
7,Angola,402,"Onions, shallots, green",Production,tonnes,29663
7,Angola,256,Palm kernels,Production,tonnes,22440
7,Angola,574,Pineapples,Area harvested,ha,50459
7,Angola,574,Pineapples,Production,tonnes,597662
7,Angola,116,Potatoes,Area harvested,ha,131403
7,Angola,116,Potatoes,Production,tonnes,806552
7,Angola,27,"Rice, paddy",Area harvested,ha,78661
7,Angola,27,"Rice, paddy",Production,tonnes,56441
7,Angola,328,Seed cotton,Area harvested,ha,3000
7,Angola,328,Seed cotton,Production,tonnes,5500
7,Angola,289,Sesame seed,Area harvested,ha,12679
7,Angola,289,Sesame seed,Production,tonnes,3237
7,Angola,789,Sisal,Area harvested,ha,502
7,Angola,789,Sisal,Production,tonnes,528
7,Angola,83,Sorghum,Area harvested,ha,268210
7,Angola,83,Sorghum,Production,tonnes,62467
7,Angola,236,Soybeans,Area harvested,ha,26353
7,Angola,236,Soybeans,Production,tonnes,11557
7,Angola,156,Sugar cane,Area harvested,ha,14624
7,Angola,156,Sugar cane,Production,tonnes,572948
7,Angola,267,Sunflower seed,Area harvested,ha,17133
7,Angola,267,Sunflower seed,Production,tonnes,12089
7,Angola,122,Sweet potatoes,Area harvested,ha,195978
7,Angola,122,Sweet potatoes,Production,tonnes,1274871
7,Angola,826,"Tobacco, unmanufactured",Area harvested,ha,2824
7,Angola,826,"Tobacco, unmanufactured",Production,tonnes,2903
7,Angola,388,Tomatoes,Area harvested,ha,7773
7,Angola,388,Tomatoes,Production,tonnes,16842
7,Angola,463,"Vegetables, fresh nes",Area harvested,ha,74902
7,Angola,463,"Vegetables, fresh nes",Production,tonnes,413293
7,Angola,15,Wheat,Area harvested,ha,2579
7,Angola,15,Wheat,Production,tonnes,2820
7,Angola,1817,Cereals (Rice Milled Eqv),Area harvested,ha,3245206
7,Angola,1817,Cereals (Rice Milled Eqv),Production,tonnes,2425950
7,Angola,1717,"Cereals, Total",Area harvested,ha,3245206
7,Angola,1717,"Cereals, Total",Production,tonnes,2444745
7,Angola,1804,"Citrus Fruit, Total",Area harvested,ha,30351
7,Angola,1804,"Citrus Fruit, Total",Production,tonnes,311450
7,Angola,1814,"Coarse Grain, Total",Area harvested,ha,3163966
7,Angola,1814,"Coarse Grain, Total",Production,tonnes,2385484
7,Angola,1753,Fibre Crops Primary,Area harvested,ha,
7,Angola,1753,Fibre Crops Primary,Production,tonnes,
7,Angola,1738,Fruit Primary,Area harvested,ha,212198
7,Angola,1738,Fruit Primary,Production,tonnes,4440586
7,Angola,1731,Oilcrops,Area harvested,ha,411741
7,Angola,1731,Oilcrops,Production,tonnes,264519
7,Angola,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
7,Angola,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
7,Angola,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
7,Angola,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
7,Angola,1726,"Pulses, Total",Area harvested,ha,795077
7,Angola,1726,"Pulses, Total",Production,tonnes,314932
7,Angola,1720,"Roots and Tubers, Total",Area harvested,ha,1107063
7,Angola,1720,"Roots and Tubers, Total",Production,tonnes,10740975
7,Angola,1729,"Treenuts, Total",Area harvested,ha,2740
7,Angola,1729,"Treenuts, Total",Production,tonnes,2170
7,Angola,1735,Vegetables Primary,Area harvested,ha,197620
7,Angola,1735,Vegetables Primary,Production,tonnes,815032
8,Antigua and Barbuda,486,Bananas,Area harvested,ha,43
8,Antigua and Barbuda,486,Bananas,Production,tonnes,270
8,Antigua and Barbuda,414,"Beans, green",Area harvested,ha,26
8,Antigua and Barbuda,414,"Beans, green",Production,tonnes,102
8,Antigua and Barbuda,358,Cabbages and other brassicas,Area harvested,ha,33
8,Antigua and Barbuda,358,Cabbages and other brassicas,Production,tonnes,127
8,Antigua and Barbuda,426,Carrots and turnips,Area harvested,ha,99
8,Antigua and Barbuda,426,Carrots and turnips,Production,tonnes,302
8,Antigua and Barbuda,125,Cassava,Area harvested,ha,23
8,Antigua and Barbuda,125,Cassava,Production,tonnes,136
8,Antigua and Barbuda,401,"Chillies and peppers, green",Area harvested,ha,22
8,Antigua and Barbuda,401,"Chillies and peppers, green",Production,tonnes,101
8,Antigua and Barbuda,767,Cotton lint,Production,tonnes,30
8,Antigua and Barbuda,329,Cottonseed,Production,tonnes,65
8,Antigua and Barbuda,397,Cucumbers and gherkins,Area harvested,ha,18
8,Antigua and Barbuda,397,Cucumbers and gherkins,Production,tonnes,76
8,Antigua and Barbuda,399,Eggplants (aubergines),Area harvested,ha,67
8,Antigua and Barbuda,399,Eggplants (aubergines),Production,tonnes,416
8,Antigua and Barbuda,603,"Fruit, tropical fresh nes",Area harvested,ha,985
8,Antigua and Barbuda,603,"Fruit, tropical fresh nes",Production,tonnes,6965
8,Antigua and Barbuda,497,Lemons and limes,Area harvested,ha,93
8,Antigua and Barbuda,497,Lemons and limes,Production,tonnes,454
8,Antigua and Barbuda,56,Maize,Area harvested,ha,47
8,Antigua and Barbuda,56,Maize,Production,tonnes,75
8,Antigua and Barbuda,571,"Mangoes, mangosteens, guavas",Area harvested,ha,310
8,Antigua and Barbuda,571,"Mangoes, mangosteens, guavas",Production,tonnes,1404
8,Antigua and Barbuda,568,"Melons, other (inc.cantaloupes)",Area harvested,ha,94
8,Antigua and Barbuda,568,"Melons, other (inc.cantaloupes)",Production,tonnes,1122
8,Antigua and Barbuda,403,"Onions, dry",Area harvested,ha,41
8,Antigua and Barbuda,403,"Onions, dry",Production,tonnes,324
8,Antigua and Barbuda,574,Pineapples,Area harvested,ha,33
8,Antigua and Barbuda,574,Pineapples,Production,tonnes,425
8,Antigua and Barbuda,394,"Pumpkins, squash and gourds",Area harvested,ha,34
8,Antigua and Barbuda,394,"Pumpkins, squash and gourds",Production,tonnes,360
8,Antigua and Barbuda,328,Seed cotton,Area harvested,ha,600
8,Antigua and Barbuda,328,Seed cotton,Production,tonnes,105
8,Antigua and Barbuda,156,Sugar cane,Area harvested,ha,
8,Antigua and Barbuda,156,Sugar cane,Production,tonnes,
8,Antigua and Barbuda,122,Sweet potatoes,Area harvested,ha,42
8,Antigua and Barbuda,122,Sweet potatoes,Production,tonnes,273
8,Antigua and Barbuda,136,Taro (cocoyam),Area harvested,ha,10
8,Antigua and Barbuda,136,Taro (cocoyam),Production,tonnes,39
8,Antigua and Barbuda,388,Tomatoes,Area harvested,ha,50
8,Antigua and Barbuda,388,Tomatoes,Production,tonnes,511
8,Antigua and Barbuda,463,"Vegetables, fresh nes",Area harvested,ha,73
8,Antigua and Barbuda,463,"Vegetables, fresh nes",Production,tonnes,201
8,Antigua and Barbuda,137,Yams,Area harvested,ha,45
8,Antigua and Barbuda,137,Yams,Production,tonnes,145
8,Antigua and Barbuda,1817,Cereals (Rice Milled Eqv),Area harvested,ha,47
8,Antigua and Barbuda,1817,Cereals (Rice Milled Eqv),Production,tonnes,75
8,Antigua and Barbuda,1717,"Cereals, Total",Area harvested,ha,47
8,Antigua and Barbuda,1717,"Cereals, Total",Production,tonnes,75
8,Antigua and Barbuda,1804,"Citrus Fruit, Total",Area harvested,ha,93
8,Antigua and Barbuda,1804,"Citrus Fruit, Total",Production,tonnes,454
8,Antigua and Barbuda,1814,"Coarse Grain, Total",Area harvested,ha,47
8,Antigua and Barbuda,1814,"Coarse Grain, Total",Production,tonnes,75
8,Antigua and Barbuda,1753,Fibre Crops Primary,Area harvested,ha,
8,Antigua and Barbuda,1753,Fibre Crops Primary,Production,tonnes,
8,Antigua and Barbuda,1738,Fruit Primary,Area harvested,ha,1559
8,Antigua and Barbuda,1738,Fruit Primary,Production,tonnes,10639
8,Antigua and Barbuda,1731,Oilcrops,Production,tonnes,65
8,Antigua and Barbuda,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
8,Antigua and Barbuda,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
8,Antigua and Barbuda,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
8,Antigua and Barbuda,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
8,Antigua and Barbuda,1720,"Roots and Tubers, Total",Area harvested,ha,120
8,Antigua and Barbuda,1720,"Roots and Tubers, Total",Production,tonnes,593
8,Antigua and Barbuda,1735,Vegetables Primary,Area harvested,ha,462
8,Antigua and Barbuda,1735,Vegetables Primary,Production,tonnes,2519
9,Argentina,221,"Almonds, with shell",Area harvested,ha,426
9,Argentina,221,"Almonds, with shell",Production,tonnes,802
9,Argentina,711,"Anise, badian, fennel, coriander",Area harvested,ha,3447
9,Argentina,711,"Anise, badian, fennel, coriander",Production,tonnes,3073
9,Argentina,515,Apples,Area harvested,ha,23958
9,Argentina,515,Apples,Production,tonnes,510478
9,Argentina,526,Apricots,Area harvested,ha,2341
9,Argentina,526,Apricots,Production,tonnes,26935
9,Argentina,366,Artichokes,Area harvested,ha,3940
9,Argentina,366,Artichokes,Production,tonnes,110657
9,Argentina,367,Asparagus,Area harvested,ha,2982
9,Argentina,367,Asparagus,Production,tonnes,11846
9,Argentina,572,Avocados,Area harvested,ha,586
9,Argentina,572,Avocados,Production,tonnes,4154
9,Argentina,486,Bananas,Area harvested,ha,8336
9,Argentina,486,Bananas,Production,tonnes,174585
9,Argentina,44,Barley,Area harvested,ha,1209995
9,Argentina,44,Barley,Production,tonnes,5061069
9,Argentina,176,"Beans, dry",Area harvested,ha,416209
9,Argentina,176,"Beans, dry",Production,tonnes,473389
9,Argentina,414,"Beans, green",Area harvested,ha,949
9,Argentina,414,"Beans, green",Production,tonnes,3121
9,Argentina,181,"Broad beans, horse beans, dry",Area harvested,ha,1872
9,Argentina,181,"Broad beans, horse beans, dry",Production,tonnes,16599
9,Argentina,101,Canary seed,Area harvested,ha,14495
9,Argentina,101,Canary seed,Production,tonnes,22278
9,Argentina,426,Carrots and turnips,Area harvested,ha,9045
9,Argentina,426,Carrots and turnips,Production,tonnes,283462
9,Argentina,125,Cassava,Area harvested,ha,19417
9,Argentina,125,Cassava,Production,tonnes,194452
9,Argentina,265,Castor oil seed,Area harvested,ha,
9,Argentina,265,Castor oil seed,Production,tonnes,
9,Argentina,108,Cereals nes,Area harvested,ha,25097
9,Argentina,108,Cereals nes,Production,tonnes,15823
9,Argentina,531,Cherries,Area harvested,ha,2446
9,Argentina,531,Cherries,Production,tonnes,7285
9,Argentina,191,Chick peas,Area harvested,ha,135036
9,Argentina,191,Chick peas,Production,tonnes,144541
9,Argentina,689,"Chillies and peppers, dry",Area harvested,ha,2723
9,Argentina,689,"Chillies and peppers, dry",Production,tonnes,3180
9,Argentina,401,"Chillies and peppers, green",Area harvested,ha,6694
9,Argentina,401,"Chillies and peppers, green",Production,tonnes,152216
9,Argentina,767,Cotton lint,Production,tonnes,3e+05
9,Argentina,329,Cottonseed,Production,tonnes,420000
9,Argentina,821,Fibre crops nes,Area harvested,ha,1307
9,Argentina,821,Fibre crops nes,Production,tonnes,1327
9,Argentina,569,Figs,Area harvested,ha,272
9,Argentina,569,Figs,Production,tonnes,865
9,Argentina,773,Flax fibre and tow,Area harvested,ha,2890
9,Argentina,773,Flax fibre and tow,Production,tonnes,2661
9,Argentina,406,Garlic,Area harvested,ha,15446
9,Argentina,406,Garlic,Production,tonnes,148156
9,Argentina,507,Grapefruit (inc. pomelos),Area harvested,ha,4708
9,Argentina,507,Grapefruit (inc. pomelos),Production,tonnes,114118
9,Argentina,560,Grapes,Area harvested,ha,218233
9,Argentina,560,Grapes,Production,tonnes,2573311
9,Argentina,242,"Groundnuts, with shell",Area harvested,ha,443864
9,Argentina,242,"Groundnuts, with shell",Production,tonnes,921231
9,Argentina,677,Hops,Area harvested,ha,394
9,Argentina,677,Hops,Production,tonnes,481
9,Argentina,497,Lemons and limes,Area harvested,ha,57665
9,Argentina,497,Lemons and limes,Production,tonnes,1989400
9,Argentina,201,Lentils,Area harvested,ha,13032
9,Argentina,201,Lentils,Production,tonnes,18605
9,Argentina,333,Linseed,Area harvested,ha,14246
9,Argentina,333,Linseed,Production,tonnes,19515
9,Argentina,210,Lupins,Area harvested,ha,115
9,Argentina,210,Lupins,Production,tonnes,173
9,Argentina,56,Maize,Area harvested,ha,7138620
9,Argentina,56,Maize,Production,tonnes,43462323
9,Argentina,571,"Mangoes, mangosteens, guavas",Area harvested,ha,276
9,Argentina,571,"Mangoes, mangosteens, guavas",Production,tonnes,2206
9,Argentina,671,Maté,Area harvested,ha,165327
9,Argentina,671,Maté,Production,tonnes,302099
9,Argentina,568,"Melons, other (inc.cantaloupes)",Area harvested,ha,5628
9,Argentina,568,"Melons, other (inc.cantaloupes)",Production,tonnes,81861
9,Argentina,79,Millet,Area harvested,ha,1800
9,Argentina,79,Millet,Production,tonnes,2254
9,Argentina,75,Oats,Area harvested,ha,218399
9,Argentina,75,Oats,Production,tonnes,491713
9,Argentina,339,Oilseeds nes,Production,tonnes,0
9,Argentina,260,Olives,Area harvested,ha,64895
9,Argentina,260,Olives,Production,tonnes,174709
9,Argentina,403,"Onions, dry",Area harvested,ha,27388
9,Argentina,403,"Onions, dry",Production,tonnes,707496
9,Argentina,490,Oranges,Area harvested,ha,46023
9,Argentina,490,Oranges,Production,tonnes,1006779
9,Argentina,600,Papayas,Area harvested,ha,196
9,Argentina,600,Papayas,Production,tonnes,2182
9,Argentina,534,Peaches and nectarines,Area harvested,ha,11700
9,Argentina,534,Peaches and nectarines,Production,tonnes,226000
9,Argentina,521,Pears,Area harvested,ha,24553
9,Argentina,521,Pears,Production,tonnes,565697
9,Argentina,187,"Peas, dry",Area harvested,ha,98722
9,Argentina,187,"Peas, dry",Production,tonnes,109736
9,Argentina,417,"Peas, green",Area harvested,ha,14409
9,Argentina,417,"Peas, green",Production,tonnes,28868
9,Argentina,748,Peppermint,Production,tonnes,7063
9,Argentina,574,Pineapples,Area harvested,ha,180
9,Argentina,574,Pineapples,Production,tonnes,3303
9,Argentina,536,Plums and sloes,Area harvested,ha,16481
9,Argentina,536,Plums and sloes,Production,tonnes,176000
9,Argentina,116,Potatoes,Area harvested,ha,72442
9,Argentina,116,Potatoes,Production,tonnes,2340103
9,Argentina,394,"Pumpkins, squash and gourds",Area harvested,ha,18179
9,Argentina,394,"Pumpkins, squash and gourds",Production,tonnes,267450
9,Argentina,523,Quinces,Area harvested,ha,3322
9,Argentina,523,Quinces,Production,tonnes,28482
9,Argentina,270,Rapeseed,Area harvested,ha,18220
9,Argentina,270,Rapeseed,Production,tonnes,35449
9,Argentina,27,"Rice, paddy",Area harvested,ha,198170
9,Argentina,27,"Rice, paddy",Production,tonnes,1367968
9,Argentina,71,Rye,Area harvested,ha,45034
9,Argentina,71,Rye,Production,tonnes,86098
9,Argentina,280,Safflower seed,Area harvested,ha,34799
9,Argentina,280,Safflower seed,Production,tonnes,27839
9,Argentina,328,Seed cotton,Area harvested,ha,319285
9,Argentina,328,Seed cotton,Production,tonnes,813692
9,Argentina,83,Sorghum,Area harvested,ha,437463
9,Argentina,83,Sorghum,Production,tonnes,1563445
9,Argentina,236,Soybeans,Area harvested,ha,16318060
9,Argentina,236,Soybeans,Production,tonnes,37787927
9,Argentina,723,Spices nes,Area harvested,ha,1315
9,Argentina,723,Spices nes,Production,tonnes,1492
9,Argentina,544,Strawberries,Area harvested,ha,1069
9,Argentina,544,Strawberries,Production,tonnes,14888
9,Argentina,423,String beans,Area harvested,ha,6555
9,Argentina,423,String beans,Production,tonnes,49105
9,Argentina,156,Sugar cane,Area harvested,ha,426192
9,Argentina,156,Sugar cane,Production,tonnes,19039561
9,Argentina,267,Sunflower seed,Area harvested,ha,1678031
9,Argentina,267,Sunflower seed,Production,tonnes,3537545
9,Argentina,122,Sweet potatoes,Area harvested,ha,22772
9,Argentina,122,Sweet potatoes,Production,tonnes,339359
9,Argentina,495,"Tangerines, mandarins, clementines, satsumas",Area harvested,ha,28840
9,Argentina,495,"Tangerines, mandarins, clementines, satsumas",Production,tonnes,431374
9,Argentina,667,Tea,Area harvested,ha,39600
9,Argentina,667,Tea,Production,tonnes,81981
9,Argentina,826,"Tobacco, unmanufactured",Area harvested,ha,54728
9,Argentina,826,"Tobacco, unmanufactured",Production,tonnes,104093
9,Argentina,388,Tomatoes,Area harvested,ha,16551
9,Argentina,388,Tomatoes,Production,tonnes,653485
9,Argentina,275,Tung nuts,Area harvested,ha,2385
9,Argentina,275,Tung nuts,Production,tonnes,5842
9,Argentina,463,"Vegetables, fresh nes",Area harvested,ha,62910
9,Argentina,463,"Vegetables, fresh nes",Production,tonnes,960810
9,Argentina,222,"Walnuts, with shell",Area harvested,ha,14912
9,Argentina,222,"Walnuts, with shell",Production,tonnes,18412
9,Argentina,567,Watermelons,Area harvested,ha,9078
9,Argentina,567,Watermelons,Production,tonnes,126466
9,Argentina,15,Wheat,Area harvested,ha,5822173
9,Argentina,15,Wheat,Production,tonnes,18518045
9,Argentina,1817,Cereals (Rice Milled Eqv),Area harvested,ha,15111246
9,Argentina,1817,Cereals (Rice Milled Eqv),Production,tonnes,70135483
9,Argentina,1717,"Cereals, Total",Area harvested,ha,15111246
9,Argentina,1717,"Cereals, Total",Production,tonnes,70591016
9,Argentina,1804,"Citrus Fruit, Total",Area harvested,ha,137236
9,Argentina,1804,"Citrus Fruit, Total",Production,tonnes,3541671
9,Argentina,1814,"Coarse Grain, Total",Area harvested,ha,9090903
9,Argentina,1814,"Coarse Grain, Total",Production,tonnes,50705003
9,Argentina,1753,Fibre Crops Primary,Area harvested,ha,
9,Argentina,1753,Fibre Crops Primary,Production,tonnes,
9,Argentina,1738,Fruit Primary,Area harvested,ha,465889
9,Argentina,1738,Fruit Primary,Production,tonnes,8066369
9,Argentina,1731,Oilcrops,Area harvested,ha,18574499
9,Argentina,1731,Oilcrops,Production,tonnes,42930057
9,Argentina,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
9,Argentina,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
9,Argentina,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
9,Argentina,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
9,Argentina,1726,"Pulses, Total",Area harvested,ha,664987
9,Argentina,1726,"Pulses, Total",Production,tonnes,763043
9,Argentina,1720,"Roots and Tubers, Total",Area harvested,ha,114631
9,Argentina,1720,"Roots and Tubers, Total",Production,tonnes,2873914
9,Argentina,1729,"Treenuts, Total",Area harvested,ha,15338
9,Argentina,1729,"Treenuts, Total",Production,tonnes,19214
9,Argentina,1735,Vegetables Primary,Area harvested,ha,185048
9,Argentina,1735,Vegetables Primary,Production,tonnes,3376673
1,Armenia,221,"Almonds, with shell",Area harvested,ha,
1,Armenia,221,"Almonds, with shell",Production,tonnes,
1,Armenia,515,Apples,Area harvested,ha,10519
1,Armenia,515,Apples,Production,tonnes,109939
1,Armenia,526,Apricots,Area harvested,ha,10644
1,Armenia,526,Apricots,Production,tonnes,104035
1,Armenia,44,Barley,Area harvested,ha,52071
1,Armenia,44,Barley,Production,tonnes,124167
